anchor	master_pdf_page	printed_page	source_id	section	role	record_kind	locator_type	pixel_line_bbox	source_markup
AB01-PDF0100-body-L034	100	11	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	usque ad <m>1°</m>, scilicet inverso ordine. — Similiter in chordis integris tibi opus non est amplius
AB01-PDF0100-body-L035	100	11	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	quam chordas semicirculi ab <m>1°</m> ad <m>180°</m> cognoscere; chordae enim alterius semicirculi sunt
AB01-PDF0100-body-L036	100	11	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	velut chordae a <m>180°</m> ad <m>1°</m>.
AB01-PDF0100-body-L037	100	11	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Si chordam integram cuiuslibet gradus scire vis, sinum dimidii illius gradus in tabula
AB01-PDF0100-body-L038	100	11	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	repertum duplica, et chordam integram habebis. — Si per tabulas cupis chordas integras in
AB01-PDF0100-body-L039	100	11	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	arcus convertere, dimidiae chordae arcum in tabula, ut docuimus, inventum duplica, et habe-
AB01-PDF0100-body-L040	100	11	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	bis arcum chordae integrae datae respondentem.
AB01-PDF0100-body-L041	100	11	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Si quadratum sinus de quadrato semidiametri demis, radix residui est sinus complementi.
AB01-PDF0100-body-L042	100	11	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Si de semidiametro sinum detrahis, et residuum in <m>30^{p}</m> multiplicas, radix producti, Deo
AB01-PDF0100-body-L043	100	11	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	volente, est sinus dimidii complementi (<i>c</i>).
AB01-PDF0100-notes_left-L001	100	11	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	(1) In sequentibus vertendis, ne ambiguitas
AB01-PDF0100-notes_left-L002	100	11	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	oriatur, chordas dimidiatas duplorum arcuum <i>si-
AB01-PDF0100-notes_left-L003	100	11	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	nus</i> appellabo, ut noster est usus, dimidias chor-
AB01-PDF0100-notes_right-L001	100	11	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	das complementi <i>cosinus</i>, et chordas versas <i>sinus
AB01-PDF0100-notes_right-L002	100	11	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	versos</i>.
AB01-PDF0100-notes_right-L003	100	11	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	(2) In capitibus XXVI, L et LIV.
AB01-PDF0100-margins-L001	100	11	SRC01	margins	NALLINO_APPARATUS	source_marginal_register	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	p. 16.
AB01-PDF0100-margins-L002	100	11	SRC01	margins	NALLINO_APPARATUS	source_marginal_register	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	p. 17.
AB01-PDF0100-margins-L003	100	11	SRC01	margins	NALLINO_APPARATUS	source_marginal_register	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	5; 10; 15; 20; 25; 30; 35; 40.
AB01-PDF0101-body-L001	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<center><b>CAPUT IV.</b></center>
AB01-PDF0101-body-L002	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<center>De obliquitate eclipticae respectu circuli aequinoctialis, quae est decli-</center>
AB01-PDF0101-body-L003	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<center>natio Solis a sphaera recta; nec non de ipsius divisione, plagis in</center>
AB01-PDF0101-body-L004	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<center>Caelo et ordinibus in ascensu et descensu.</center>
AB01-PDF0101-body-L005	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Dicit [auctor]: Terminos obliquitatis eclipticae describit Solis apparens ambitus, [deflec-
AB01-PDF0101-body-L006	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	tens] a circulo aequinoctiali, super quem circa binos suos polos maxima sphaera caelestis vol-
AB01-PDF0101-body-L007	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	vitur. Obliquitas illa deprehenditur observando transitum Solis per ambo puncta solstitialia in
AB01-PDF0101-body-L008	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	circulo meridiano, qui est circulus medii Caeli, polos sphaerae aequatorialis, zenith et circu-
AB01-PDF0101-body-L009	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	lum horizontis secans.
AB01-PDF0101-body-L010	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Dicit Hipparchus, ut Ptolemaeus in libro suo (1) refert, arcum circuli meridiani positum
AB01-PDF0101-body-L011	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	inter duo puncta solstitialia, hiemale et aestivum, <m>47°\,42′</m> complecti, eiusque dimidiam partem,
AB01-PDF0101-body-L012	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	quae est obliquitas, <m>23°\,51′</m>.
AB01-PDF0101-body-L013	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Nos autem id pluries, hoc nostro tempore, observavimus triquetro (2) et quadrante murali,
AB01-PDF0101-body-L014	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	cuius constructio et usus in Almagesto (3) describuntur, postquam instrumentum quam maxime
AB01-PDF0101-body-L015	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	divisimus et suo loco diligentissime aptavimus; et in urbe ar-Raqqah minimam Solis distan-
AB01-PDF0101-body-L016	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	tiam a zenith in circulo meridiano <m>12°\,26′</m> esse invenimus, maximam <m>59°\,36′</m>. Unde manife-
AB01-PDF0101-body-L017	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	stum est arcum inter duo solstitia <m>47°\,10′</m> amplecti, cuius dimidia pars <m>23°\,35′</m> est obliquitas
AB01-PDF0101-body-L018	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	eclipticae a circulo aequinoctiali, sive spatium inter polos binorum circulorum contentum (<i>a</i>).
AB01-PDF0101-body-L019	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Qua quantitate in hoc nostro libro utimur; haec enim visu, altera contra auditu tantum de-
AB01-PDF0101-body-L020	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	prehendimus. Invenimus etiam urbem ar-Raqqah a circulo aequinoctiali 36 gradibus (4) cir-
AB01-PDF0101-body-L021	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	culi meridiani distare, qui idem sunt ac altitudo poli borealis super horizontem ea in urbe,
AB01-PDF0101-body-L022	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	vel etiam longinquitas circuli aequinoctialis a zenith in meridiem versus.
AB01-PDF0101-body-L023	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Si declinationem supputare vis quae ad singulos [eclipticae] gradus pertinet [ab uno] us-
AB01-PDF0101-body-L024	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	que ad nonaginta, ubi obliquitas, scilicet <m>23°\,35′</m>, perficitur, sinum unius gradus, vel duorum,
AB01-PDF0101-body-L025	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	vel amplius, usque ad finem 90 graduum, — qui sunt ab initio Arietis ad finem Geminorum,
AB01-PDF0101-body-L026	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	— sume; sinum gradus dati in sinum obliquitatis multiplica; productum per semidiametrum,
AB01-PDF0101-body-L027	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	id est per <m>60^{p}</m> divide; quod exibit in arcum converte, et habebis declinationem illius gradus
AB01-PDF0101-body-L028	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	ab aequatore in circulo meridiano (<i>b</i>).
AB01-PDF0101-body-L029	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Si ad singulos gradus hoc in tabula describere vis, declinationem singulorum graduum
AB01-PDF0101-body-L030	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	usque ad <m>90°</m> quaere et nota; quo facto, habebis declinationem omnium graduum eclipticae.
AB01-PDF0101-body-L031	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Declinatio enim graduum a <m>90°</m> ad <m>180°</m> et a <m>270°</m> ad finem <m>360°</m> est ut nonaginta priorum ordine
AB01-PDF0101-body-L032	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	inverso; a <m>180°</m> ad <m>270°</m> ut priorum nonaginta eodem recto ordine servato. Gradus omnes
AB01-PDF0101-body-L033	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	igitur in tabula in quatuor columnas distribuimus, quarum prima eclipticae gradus ab <m>1°</m> ad
AB01-PDF0101-body-L034	101	12	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<m>90°</m> continet, secunda eos qui gradibus primae desunt ad perficiendos <m>180°</m>, tertia gradus pri-
AB01-PDF0101-notes_left-L001	101	12	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	(1) <i>Almag.</i> I, 10 (edit. Halma, t. I, p. 49),
AB01-PDF0101-notes_left-L002	101	12	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<m>47°\,\frac{2}{3}<2\varepsilon<47°\,\frac{3}{4}</m>; in tabula I, 12 (Halma t. I,
AB01-PDF0101-notes_left-L003	101	12	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	p. 59), est <m>\varepsilon=23°\,51′\,20″</m>.
AB01-PDF0101-notes_left-L004	101	12	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	(2) Triquetrum sive regula Ptolemaica descri-
AB01-PDF0101-notes_left-L005	101	12	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	bitur in cap. LVII; ab al-Battānī <i>alhidada longa</i>
AB01-PDF0101-notes_left-L006	101	12	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	vocatur.
AB01-PDF0101-notes_left-L007	101	12	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	(3) I, 11 (edit. Halma, t. I, p. 47-49). — Cfr.
AB01-PDF0101-notes_left-L008	101	12	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	cap. LVII.
AB01-PDF0101-notes_right-L001	101	12	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	(4) Melius, ut iam <n>Delambre</n>, p. 14, nota-
AB01-PDF0101-notes_right-L002	101	12	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	vit, <m>36°\,1′</m>; nam
AB01-PDF0101-notes_right-L003	101	12	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<m>\frac{12°\,26′+\text{\sourceglyph{AB01-PDF0101-G01}}}{2}=\frac{72°\,2′}{2}=36°\,1′.</m>
AB01-PDF0101-notes_right-L004	101	12	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Fortasse al-Battānī minutum omisit ut suarum tabu-
AB01-PDF0101-notes_right-L005	101	12	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	larum usum faciliorem redderet, et eandem latitu-
AB01-PDF0101-notes_right-L006	101	12	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	dinem haberet insulae Rhodi, ad quam complures
AB01-PDF0101-notes_right-L007	101	12	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	tabulae Ptolemaei conditae sunt.
AB01-PDF0101-margins-L001	101	12	SRC01	margins	NALLINO_APPARATUS	source_marginal_register	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	p. 18.
AB01-PDF0101-margins-L002	101	12	SRC01	margins	NALLINO_APPARATUS	source_marginal_register	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	p. 19.
AB01-PDF0101-margins-L003	101	12	SRC01	margins	NALLINO_APPARATUS	source_marginal_register	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	5; 10; 15; 20; 25; 30; 35.
AB01-PDF0102-body-L001	102	13	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	mae columnae <m>180°</m> gradibus auctos, quarta gradus qui oriuntur cum de <m>360°</m> numeri ab 1
AB01-PDF0102-body-L002	102	13	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	ad 90 detrahantur. Si numerus datus in primam vel secundam columnam incidit, declinatio est
AB01-PDF0102-body-L003	102	13	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	borealis; si in duas reliquas, australis.
AB01-PDF0102-body-L004	102	13	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Cum ergo declinationem Solis vel cuiuslibet gradus signorum cognoscere vis, intervallum
